county,T,loss
12085.0,8,"[3983326.573538864, 1175316.9443522126, 476583.1160944151, 1811890.836752596, 2030630.4700167002, 2448779.819980931, 1159675.808405602, 420740.84002643183, 2394391.242325165, 158338.73469942276, 558261.8297900812, 1010230.9874202246, 887633.8728010887, 714632.3949228284, 436933.4062616812, 580208.861039367, 2138696.7808507443, 33058.77389087685, 530038.2810616893, 1078961.4396673788, 2977253.8734474885, 608091.1117254845, 2880517.5538638956, 79772.52688155614, 420806.6096620815, 1250658.6651092148, 548850.2744548882, 2127363.009345503, 225413.13235953325, 735615.3033546611]"
12085.0,9,"[401332.80002328585, 748276.8071038211, 417394.12107794604, 1128555.7470753216, 2076061.2096631634, 340935.4644563316, 629693.7398092619, 947697.7720717781, 876725.5975876295, 803479.1626694937, 153449.7135140419, 1343028.280069505, 238782.19451046968, 506997.3038647417, 633138.1115101974, 1968404.2938706838, 251824.84231038205, 1613945.5699634561, 607273.4591747747, 153286.06329240723, 228608.7543796313, 1972532.9307446235, 550273.2233789826, 471351.6263688573, 578282.959422937, 502411.9816448816, 946414.0582986528, 2001934.7482339921, 1350026.568421734, 589292.026388511]"
12086.0,0,"[25526202.632073212, 11888776.10644886, 25108500.015173297, 12436233.296968602, 7773241.973507796, 15061364.145483896, 6202514.464876468, 20254326.80364649, 7223137.991835971, 9520096.686988607, 3372002.5219722413, 25292192.319917787, 17009967.507644832, 13170147.498518633, 14670656.48686023, 16404793.595938558, 13361310.505979318, 14943324.862563018, 12683636.168036034, 11185561.771526188, 11909483.235408423, 14206001.642891789, 6991266.023888639, 22121418.12361586, 18751900.499842666, 6245257.6400651, 11011995.311059501, 10800005.76777647, 12727868.842297941, 7686136.635313666]"
12086.0,1,"[5304749.455210517, 19585716.793544717, 7874127.090661668, 6213032.113236413, 21673047.684365254, 3674821.3792427313, 19592311.127995305, 14020550.253682962, 11661294.011975162, 8955987.519446498, 4444825.657962866, 13192632.223023474, 6495547.204561364, 18202246.67066886, 20428388.76213749, 22000875.329311773, 11836455.562819663, 23576446.595525805, 12004747.91908271, 17734970.303873297, 5373170.277301852, 11668839.224686785, 11581822.18453144, 4646907.797438004, 11470647.721158655, 3894197.8278586366, 6446403.386833575, 5350215.770803642, 13454147.286183726, 14896632.80046067]"
12086.0,2,"[16029831.102163723, 7501115.219382483, 13166309.388183923, 9370187.24608096, 4519181.152463247, 12671321.45025477, 11132089.846368212, 7404874.053436725, 24221101.276106086, 13851212.09054945, 4309954.882406202, 25782016.194423936, 28720955.646960076, 15901183.890004316, 28516298.65460613, 19809002.481447008, 11948359.21507026, 10062862.468850058, 15470733.107230328, 13956822.827909274, 8972101.663011396, 9445237.900300378, 11712446.3770405, 31270982.026179463, 12579830.85770359, 8689061.12461891, 25981504.220994923, 17426072.625018094, 24550177.59445088, 15291858.812567007]"
12086.0,3,"[16431017.7721862, 6936989.266649407, 8675140.500891544, 15248210.185166521, 8501442.761621434, 37458531.7376966, 26668111.80755171, 11339978.269108836, 39699778.30912847, 3172138.016335662, 8646787.668607756, 9384434.12217121, 32604901.046498165, 25866059.823549826, 13933622.914844811, 8777181.92346567, 14043960.939009214, 19976563.348285746, 7778658.157022774, 10244966.424138743, 26877630.074561972, 14674232.803668588, 12596825.44856056, 20623631.470780987, 15852293.711786272, 30074186.985916007, 25925040.038591858, 12472962.866422683, 17198514.01096692, 14770808.322563028]"
12086.0,4,"[22130901.732731428, 7077422.709303891, 20471587.271976613, 6722828.982323362, 40987543.04725981, 7436314.211470813, 12140790.715010231, 20277882.885061167, 30706022.872627832, 26015675.970476866, 23983477.477490067, 4308040.601097463, 9732905.018420348, 25358065.426395353, 31654753.61047636, 8859093.482811565, 11204732.174849832, 9259414.593702577, 16080419.380925246, 6337159.456859413, 28285603.560678385, 27357383.75033446, 26570602.153077822, 33655160.147261076, 3748525.070665939, 23210821.810348447, 15284679.65865194, 46259568.83511351, 13257236.832236161, 17561620.551461972]"
12086.0,5,"[11725827.177817255, 39438297.471978575, 23183444.237916015, 20279823.762447476, 9439869.27027138, 35003911.123925745, 21171806.057936884, 8757273.88471828, 7266974.761221231, 5362868.345206905, 11545014.699815992, 22847990.109665334, 11192830.30231424, 25064199.90948964, 14100888.209790513, 9554004.052306557, 5030989.9297384275, 15151353.279809708, 21929069.68268145, 12267526.90670277, 11811349.76116707, 16238512.224925874, 25514136.054543417, 23911791.343188398, 10492631.195762984, 4413679.411145602, 15393026.388911206, 16940545.602028064, 22122786.843806356, 9672055.176707024]"
12086.0,6,"[8043508.17509417, 10327400.520229224, 22472365.428366646, 15711578.910198767, 26689804.593219332, 17236193.07514208, 4843030.570213538, 22423688.541312594, 8745956.205259273, 20953638.381383583, 14523118.304693434, 8582906.9408028, 28758503.48578292, 19293481.782441393, 27038480.27440703, 36016175.299596675, 20772776.84267131, 6911462.420503767, 18219511.350441337, 6360907.566383904, 8775420.249833079, 12791702.780991092, 12319569.979841096, 15081529.858274523, 15352712.525392232, 33254501.145335868, 23319164.76990986, 8437329.000528423, 3709539.6679413044, 12375532.58421814]"
12086.0,7,"[22638105.139538977, 19093353.11058371, 9260383.673294598, 15299465.543993747, 12988318.01958269, 11779263.521634182, 14721214.412595425, 18735803.334759157, 9365695.789802883, 17339809.54664234, 25852911.83722684, 14443940.95064988, 13613423.24538537, 7890903.090688222, 7345774.714268657, 7975027.362102465, 8527729.648183495, 13985947.759439403, 17372329.486088656, 36887660.132344685, 4980940.263033001, 34747766.74210464, 13802948.694581969, 13780233.810502859, 22663308.558671135, 23655455.23414994, 3703863.1767073157, 12558883.53712738, 7798606.6689961115, 15418353.591127949]"
12086.0,8,"[16710928.649911445, 17655151.202737886, 15932635.22976311, 17845309.141506974, 24160337.158036534, 20597605.608066976, 32036716.95478587, 26513726.76525048, 16588513.870798884, 7828815.487384375, 9995967.673291339, 16894830.9333655, 8245616.065323544, 28052675.228470933, 16695473.376166968, 9559096.881156135, 8951369.53855337, 18357752.410448827, 14376795.62828689, 15114094.21430451, 13323300.151146952, 11179071.193101477, 11856751.518112063, 19634307.942027178, 13350471.259590251, 24057854.067323282, 13770994.220124364, 11074272.510348897, 18367112.992699508, 11923209.2850901]"
12086.0,9,"[6100519.429249, 23002830.034221306, 8842818.843094205, 15398807.250733847, 21459094.68733049, 16735681.935997995, 25853286.5811538, 25439762.341257676, 28303729.387556743, 10582210.547630213, 5091419.900632065, 15433635.69510715, 5781759.020016806, 8166105.2583169, 11671770.991939722, 37193009.67394754, 10961972.478293054, 19149652.181427717, 17145531.666496214, 8072728.925461512, 7652786.613250611, 28439500.62408135, 10360327.635980295, 21711587.549301837, 17627372.985002935, 12340284.467466341, 19932925.590097826, 14162152.891515817, 33255705.4476898, 25200925.93721982]"
12087.0,0,"[1040244.7509049207, 2698319.792581094, 11202126.799989961, 8747545.718366435, 6118596.5978587335, 6542540.668269745, 2508578.502021696, 10732178.765234185, 2542737.4396716272, 8290122.373079234, 4046388.2115155915, 21337340.796000306, 13336009.77314282, 11977341.99034701, 10179993.006434184, 17170505.96947991, 2370737.707873104, 15860749.98687715, 5827004.7687069755, 24644693.500173453, 17543269.907503948, 11614266.2134985, 13931708.962625567, 24332104.023248762, 5843460.504039128, 4098247.146400508, 4975089.356743334, 5204903.432366003, 5607869.745382536, 1523257.5781286247]"
12087.0,1,"[6524663.646009332, 2374740.1110435543, 5617824.089353274, 7902489.330146305, 13754763.162317174, 9451096.70097061, 8362771.242746155, 8274374.785657977, 5030036.450109998, 6365162.485053298, 10260856.54114564, 10587347.691765139, 3796973.986785142, 12497112.670769552, 10588929.883995542, 6523896.027185364, 5660057.042504906, 9069440.947144253, 5315007.010110362, 1612416.011284332, 1694074.7660650222, 8372429.0417900905, 16607645.116077166, 9985371.809876213, 5527545.981234649, 1936219.4567010538, 6300940.447596435, 6279179.651196359, 6786432.914397017, 6255254.109937304]"
12087.0,2,"[9889894.42415522, 12681839.848658888, 3996371.3304632404, 10145048.013346888, 2607926.7869392307, 5470148.334992933, 5176539.508911443, 7241630.763808482, 3129269.7843635883, 8867095.348797819, 15133644.618896145, 2578428.1448277915, 31119273.582871202, 2051551.3695429165, 2597431.6103336276, 48254280.065860845, 8877219.585341584, 20420041.21243569, 7537893.537987587, 9446869.71289115, 16705193.975033352, 7126808.759701956, 5383045.511339283, 5036837.442115343, 16203609.951411063, 16479284.663052278, 5028476.980280753, 5836858.466958531, 11156195.35196613, 21196686.016194258]"
12087.0,3,"[24022053.459378656, 14021367.81949577, 5545609.238956677, 7687780.878564481, 17497852.05676436, 20121748.292844746, 9606278.036727779, 14144649.17900217, 8930347.674576739, 11287522.973439917, 9241457.648380496, 1076638.1273321419, 9363792.63880271, 30974324.600377947, 4334537.607441989, 6466610.582870073, 18988972.666613765, 11852549.894221319, 13259187.008977128, 20604613.3960815, 13039686.376162525, 7049550.603299325, 11552584.464262534, 14165569.745966867, 15541018.172628535, 18028984.39986914, 13353267.963180704, 5500169.115317405, 18314408.55475961, 7851205.344475701]"
12087.0,4,"[30168420.160486925, 1942164.6337040453, 14151388.369759241, 10463371.983993327, 19391385.296725966, 1167255.5612353096, 1194252.6301374899, 9461105.601873903, 20267739.831124958, 13624423.514126383, 25066660.947666302, 227726.308939216, 4062969.0500839083, 14881968.82734544, 18086376.229233515, 17156538.338758163, 9170830.463769311, 7840972.132308272, 17956635.143420324, 888304.0413572419, 19713075.72324863, 30330813.37258739, 21151156.61645712, 14547337.692118498, 4827456.144491055, 12931292.936278746, 13428159.250896046, 32653553.878357176, 2132561.7882656604, 4782405.031582791]"
12087.0,5,"[4877025.891443538, 10583229.64441105, 14349672.377372082, 4158370.3135615108, 11134648.317168484, 19704816.45823611, 16105814.223899439, 4775070.483728572, 7979539.8183652265, 6232980.831091627, 2064818.8062425351, 20014722.66472775, 3601181.014636169, 41756002.67217798, 9790788.599873507, 611275.7466129458, 12458016.076224538, 9332154.97413602, 14949790.784518264, 10363015.989495432, 7246430.905106568, 13734006.030542415, 7811010.474750832, 13817135.134354621, 6076879.299209688, 534443.3071574019, 17867564.45291157, 5932689.594822537, 17063318.879641745, 2683209.013362657]"
12087.0,6,"[6570705.583117306, 1809414.3469365195, 11437338.1827067, 10701897.543934608, 21935428.9067763, 9358331.045391731, 8982382.264480459, 28274919.781276397, 12377627.218337722, 4377064.0145680355, 10747462.337395577, 5758651.103588421, 10858380.888447618, 12228363.257811138, 28700829.914952524, 13101471.745066784, 2722244.1164918123, 202682.71441323045, 15883655.473543542, 4049902.262069707, 912001.0632082715, 13903442.404050818, 11479994.974877538, 8147110.024824364, 8225213.974073698, 23214622.378589008, 11103328.595107574, 5901965.471392187, 1625826.4983204207, 8716598.458876811]"
12087.0,7,"[23079449.697142065, 1633807.168633017, 4573536.546097431, 2297146.5471313135, 18030024.08827089, 4540736.3827370675, 9658259.895710057, 13066668.470612694, 5523101.22130718, 9310077.119336337, 10381480.101047564, 7102768.489095986, 10506796.697571859, 10643552.744075222, 2575897.2216453715, 1734122.6665283355, 10316610.033178715, 10655314.845401835, 14901274.276272768, 9701957.792151554, 5005732.966932599, 34064857.447166376, 8085984.501804996, 4889981.760452178, 6072433.799439559, 16229237.163571265, 936697.7788536205, 14579497.367882106, 5061325.027319258, 10978167.541483324]"
12087.0,8,"[5637079.221094347, 4156050.0592017486, 24765816.34145003, 903631.697024015, 8009908.635676328, 17831645.60069787, 36055597.31976277, 13525165.550724842, 9542623.026423704, 554770.2035868785, 19624680.294491824, 11767343.721930848, 18839605.107289787, 7613048.68090633, 4770652.608356853, 5320883.757268212, 18289176.785933748, 8226084.526855682, 10726400.401059374, 8222635.754466702, 20772790.39955567, 16398196.293830615, 6593326.295632975, 8408408.93977334, 10512952.044225043, 19011220.32192704, 3421456.214783851, 18808690.71730603, 12434201.578178309, 9548096.450472921]"
12087.0,9,"[703457.7720515396, 11918514.798658544, 26679181.12298726, 11800637.41087591, 1438279.051130164, 10875314.154135762, 4201836.491039585, 18156260.01035638, 29092815.78669407, 6502179.030424606, 14397883.109297376, 15893372.978846539, 14800745.469014844, 7975421.0134429885, 2378353.9673564187, 15507082.220933875, 4793193.954373972, 16097331.413322078, 17512657.98864354, 2312411.3005775246, 4009115.2561424584, 15184732.693437558, 3132503.493564851, 13674593.227584204, 26417447.59206306, 22389164.064010486, 6717124.483792132, 16273671.023936875, 26264901.418089315, 17545263.010378677]"
12089.0,0,"[40375.25929089238, 232297.96070499808, 191450.7907928195, 33919.83123229094, 34121.03288147386, 118385.69754027543, 4636.952759373589, 66531.90553271586, 8047.84708471464, 44713.736514163684, 13682.206830777102, 6212.819604646006, 29802.35844770179, 7009.58085589791, 174520.01780984562, 30230.079467020238, 33162.10353447101, 85513.34212267163, 89262.72299984173, 195443.83602386786, 156307.55235788014, 46372.79397630789, 949.5341957672099, 42124.65949792117, 262979.8478358415, 1075.0962360938456, 113080.44314826193, 1036.8936032190716, 41848.47817157422, 3448.712442882499]"
12089.0,1,"[532.9110004622443, 11742.909157917778, 11292.483755847152, 246653.9874011624, 69233.84139981915, 15274.438110459947, 12775.186899091217, 540.157650182449, 20776.127364046355, 12333.838958775947, 106440.54826457803, 2774.862150603284, 176293.82766140156, 21713.83771086311, 271645.0948022709, 100921.0327738112, 131540.23429948627, 191910.66323730795, 13190.825548309944, 561317.5324032889, 75024.31011757907, 586955.8683306081, 229848.64958177804, 50152.407607703135, 6809.359148709596, 228387.25530774667, 84508.9864820767, 319536.62708312663, 169604.1122750232, 101335.21011451629]"
12089.0,2,"[174014.72273538794, 13031.70851071486, 157834.65086426376, 34457.08892047863, 96146.0915301924, 603547.536682453, 50572.98027799281, 813.9289800341373, 125526.00970840032, 270339.22627804696, 25673.433685891603, 281595.9574336954, 270625.4608074275, 1336.5054284375979, 221688.34135244208, 2170.547470104977, 129823.02092981931, 517945.9588681337, 134771.487513576, 82162.6620942844, 412915.95225608954, 74393.56724693508, 66365.89039480928, 177782.82840212766, 40198.76293407462, 16049.060873679255, 34421.92454142652, 212472.01808124915, 196127.66845892865, 18769.342418338136]"
12089.0,3,"[4679.693416683384, 11210.097379604022, 3940.520238598291, 86963.83588665123, 3125.628894996917, 42023.89075775413, 26254.36446551936, 100759.19999318157, 45201.85886049021, 20227.3347436174, 14676.668820222289, 96620.34637797886, 254504.11729651614, 7879.74492975248, 78713.41355563747, 29527.211926173717, 83436.7457916762, 3563.4111964860404, 7990.510135372142, 15364.247648076931, 22856.348201036126, 68343.05371193943, 71250.62312364708, 34690.01841497377, 21532.41951486689, 3317.3874098236497, 10665.140538587602, 19249.944033508935, 62086.196083080955, 182.2393905206906]"
12089.0,4,"[86180.38343673851, 12261.627223957188, 130099.74306566762, 11393.20118806575, 201136.67057354108, 2096.542967399215, 5621.588509217242, 14668.19739385825, 277239.41934559616, 168727.263749758, 292.038054623808, 1952.7570147598371, 179496.14045703187, 116663.96730425583, 90510.4749349283, 30676.972891008205, 158366.95376457184, 2079.562464085772, 188385.3353604726, 277249.0042391225, 95643.20990322012, 208266.41084101898, 47424.69276096278, 5556.540694783149, 3491.483988524728, 51101.009197440595, 52397.8107958189, 4217.01473962818, 377896.82197383663, 65495.50436059006]"
12089.0,5,"[136195.09859318088, 119437.44587232303, 132350.1821843143, 4956.873940573168, 439.9628150455912, 47951.79634022475, 49298.64449405714, 410537.9767721035, 66842.8211204367, 19176.466352186035, 49223.5378960388, 55886.555828644414, 97621.6218911557, 179231.59854297, 54446.18143775433, 98659.89915984323, 7570.5351696049875, 33230.689704634206, 38316.314100305026, 1870.5404524323058, 34812.84364817396, 66.02761894678237, 47107.01466925923, 72312.55868205371, 3052.9313647019244, 135508.83452538718, 146941.1157820745, 23317.141521411766, 3410.478472272223, 112098.27057269774]"
12089.0,6,"[214247.81062137353, 288301.79982677643, 5891.360367069416, 57050.66585924364, 731083.4487242381, 888.2136148813847, 3311.991608552564, 60075.44485651002, 7496.885775201024, 352085.71601560205, 321426.914412475, 186394.38241179386, 47426.22529089056, 66463.60462846774, 35894.49727789542, 53603.09484807728, 421521.3551420993, 3273.2447343022127, 13653.824210987717, 37480.837900357146, 12508.491605366393, 428467.37512217974, 81736.01811741867, 75201.63114309989, 13910.783725339094, 53437.54766236687, 112244.17725182803, 32676.827707921442, 52409.92760373653, 475.55481770428946]"
12089.0,7,"[22894.640280468124, 196661.3689379792, 58544.82113718069, 86433.97116379674, 16101.24431722387, 9452.000865117367, 372.79061532225217, 18098.563636334853, 6694.666408203087, 66721.40802098009, 26289.807759878775, 7763.322695189397, 7766.6172443110945, 97.2957423812344, 41483.33237627784, 13259.756170078517, 78364.49855238982, 171251.79379002444, 29379.3083297168, 389007.93198871653, 44774.58468348519, 90354.10209886728, 2906.3372567731367, 16198.059952059426, 17355.136964052286, 25811.550516709038, 36653.6149829314, 27692.02846051912, 3072.1685622318664, 27023.211189867918]"
